pmid,paragraph,abstract,label,registry,trn
34632384,1,"SNCA, the first gene associated with Parkinson's disease, encodes the α-synuclein protein, the predominant component within pathological inclusions termed Lewy bodies. The presence of Lewy bodies is one of the classical hallmarks found in the brain of patients with Parkinson's disease, and Lewy bodies have also been observed in patients with other synucleinopathies. However, the study of α-synuclein pathology in cells has relied largely on two-dimensional culture models, which typically lack the cellular diversity and complex spatial environment found in the brain. Here, to address this gap, we use three-dimensional midbrain organoids, differentiated from human-induced pluripotent stem cells derived from patients carrying a triplication of the SNCA gene and from CRISPR/Cas9 corrected isogenic control iPSCs. These human midbrain organoids recapitulate key features of α-synuclein pathology observed in the brains of patients with synucleinopathies. In particular, we find that SNCA triplication human midbrain organoids express elevated levels of α-synuclein and exhibit an age-dependent increase in α-synuclein aggregation, manifested by the presence of both oligomeric and phosphorylated forms of α-synuclein. These phosphorylated α-synuclein aggregates were found in both neurons and glial cells and their time-dependent accumulation correlated with a selective reduction in dopaminergic neuron numbers. Thus, human midbrain organoids from patients carrying SNCA gene multiplication can reliably model key pathological features of Parkinson's disease and provide a powerful system to study the pathogenesis of synucleinopathies.",NA,NA,NA
34633319,1,Reported sex distributions differ between frontotemporal dementia (FTD) cohorts. Possible explanations are the evolving clinical criteria of FTD and its subtypes and the discovery of FTD causal genetic mutations that has resulted in varying demographics.,BACKGROUND,NA,NA
34633319,2,Our aim was to determine the sex distribution of sporadic and genetic FTD cases and its subtypes in an international cohort.,OBJECTIVE,NA,NA
34633319,3,"We included 910 patients with behavioral variant frontotemporal dementia (bvFTD; n = 654), non-fluent variant primary progressive aphasia (nfvPPA; n = 99), semantic variant primary progressive aphasia (svPPA; n = 117), and right temporal variant frontotemporal dementia (rtvFTD; n = 40). We compared sex distribution between genetic and sporadic FTD using χ2-tests.",METHODS,NA,NA
34633319,4,"The genetic FTD group consisted of 51.2% males, which did not differ from sporadic FTD (57.8% male, p = 0.08). In the sporadic bvFTD subgroup, males were predominant in contrast to genetic bvFTD (61.6% versus 52.9% males, p = 0.04). In the other clinical FTD subgroups, genetic cases were underrepresented and within the sporadic cases the sex distribution was somewhat equal.",RESULTS,NA,NA
34633319,5,The higher male prevalence in sporadic bvFTD may provide important clues for its differential pathogenesis and warrants further research.,CONCLUSION,NA,NA
34637902,1,"Visualization of complex data is commonplace in neurophysiology research. Here, we highlight specific perceptual issues related to the ongoing misuse of variations of the rainbow colour scheme, with a particular emphasis on time-frequency decompositions in electrophysiology as an illustrative example. We review the risks of biased interpretation of neurophysiological data in this context, and provide guidelines to improve the use of colour maps to visualise complex, multidimensional data in neurophysiology research.",NA,NA,NA
34642422,1,"Human variation in brain morphology and behavior are related and highly heritable. Yet, it is largely unknown to what extent specific features of brain morphology and behavior are genetically related. Here, we introduce a computationally efficient approach for multivariate genomic-relatedness-based restricted maximum likelihood (MGREML) to estimate the genetic correlation between a large number of phenotypes simultaneously. Using individual-level data (N = 20,190) from the UK Biobank, we provide estimates of the heritability of gray-matter volume in 74 regions of interest (ROIs) in the brain and we map genetic correlations between these ROIs and health-relevant behavioral outcomes, including intelligence. We find four genetically distinct clusters in the brain that are aligned with standard anatomical subdivision in neuroscience. Behavioral traits have distinct genetic correlations with brain morphology which suggests trait-specific relevance of ROIs. These empirical results illustrate how MGREML can be used to estimate internally consistent and high-dimensional genetic correlation matrices in large datasets.",NA,NA,NA
34643718,1,The recognition of magnetic resonance imaging (MRI) features associated with distinct causes of myelitis in children is essential to guide investigations and support diagnostic categorization.,Importance,NA,NA
34643718,2,"To determine the clinical and MRI features and outcomes associated with spinal cord involvement in pediatric myelin oligodendrocyte glycoprotein antibody-associated disease (MOGAD), multiple sclerosis (MS), and seronegative monophasic myelitis.",Objective,NA,NA
34643718,3,"In this cohort study, participants were recruited between 2004 and 2017 through the multicenter Canadian Pediatric Demyelinating Disease Study, which enrolled youth younger than 18 years presenting within 90 days of an acquired demyelinating syndrome. Of the 430 participants recruited, those with lesions on available spine MRI and anti-MOG testing performed on archived samples obtained close to clinical presentation were selected. Participants with poor-quality images and final diagnoses of nondemyelinating disease, anti-aquaporin 4 antibody positivity, and relapsing seronegative myelitis were excluded. Data analysis was performed from December 2019 to November 2020.","Design, Setting, and Participants",NA,NA
34643718,4,"Spinal cord involvement was evaluated on 324 MRI sequences, with reviewers blinded to clinical, serological, and brain MRI findings. Associated clinical features and disability scores at 5 years of follow-up were retrieved. Results were compared between groups.",Main Outcomes and Measures,NA,NA
34643718,5,"A total of 107 participants (median [IQR] age at onset, 11.14 [5.59-13.39] years; 55 girls [51%]) were included in the analyses; 40 children had MOGAD, 21 had MS, and 46 had seronegative myelitis. Longitudinally extensive lesions were very common among children with MOGAD (30 of 40 children [75%]), less common among those with seronegative myelitis (20 of 46 children [43%]), and rare in children with MS (1 of 21 children [5%]). Axial gray matter T2-hyperintensity (ie, the H-sign) was observed in 22 of 35 children (63%) with MOGAD, in 14 of 42 children (33%) with seronegative myelitis, and in none of those with MS. The presence of leptomeningeal enhancement was highly suggestive for MOGAD (22 of 32 children [69%] with MOGAD vs 10 of 38 children [26%] with seronegative myelitis and 1 of 15 children [7%] with MS). Children with MOGAD were more likely to have complete lesion resolution on serial images (14 of 21 children [67%]) compared with those with MS (0 of 13 children).",Results,NA,NA
34643718,6,"These findings suggest that several features may help identify children at presentation who are more likely to have myelitis associated with MOGAD. Prominent involvement of gray matter and leptomeningeal enhancement are common in pediatric MOGAD, although the pathological underpinning of these observations requires further study.",Conclusions and Relevance,NA,NA
34649570,1,"This study aimed to describe lower limbs impairments, balance and activity limitations related to indoor mobility in adult walkers with autosomal recessive spastic ataxia of Charlevoix-Saguenay (ARSACS).",BACKGROUND,NA,NA
34649570,2,"Twenty-five participants were recruited with a mean age of 32.2 (± 10.4) years with 45.7% using a walking aid. There is a significant difference between participants with and without a walking aid in terms of lower limbs coordination, balance and mobility. Although participants who walk without a walking aid perform better than the others and they are below predictive or reference values. Despite significant mobility limitations, only mild spasticity and passive range of motion limitations were observed. However, there is a significant difference between unaffected individuals and participants with ARSACS for lower limb muscle cocontraction.",RESULTS,NA,NA
34649570,3,"Results show a high level of lower limb impairments, balance and mobility limitation in adults' participants with ARSACS that are still walking, including people not using a walking aid. One of the most original finding is the presence of excessive cocontraction and a relatively mild level of spasticity in the lower limbs muscles. Results of this study better circumscribes the impairments and activities that should be the focus of intervention including rehabilitation in ARSACS.",CONCLUSIONS,NA,NA
34657166,1,"Adult abilities in complex cognitive domains such as music appear to depend critically on the age at which training or experience begins, and relevant experience has greater long-term effects during periods of peak maturational change. Previous work has shown that early trained musicians (ET; < age 7) out-perform later-trained musicians (LT; > age 7) on tests of musical skill, and also have larger volumes of the ventral premotor cortex (vPMC) and smaller volumes of the cerebellum. These cortico-cerebellar networks mature and function in relation to one another, suggesting that early training may promote coordinated developmental plasticity. To test this hypothesis, we examined structural covariation between cerebellar volume and cortical thickness (CT) in sensorimotor regions in ET and LT musicians and non-musicians (NMs). Results show that ETs have smaller volumes in cerebellar lobules connected to sensorimotor cortices, while both musician groups had greater cortical thickness in right pre-supplementary motor area (SMA) and right PMC compared to NMs. Importantly, early musical training had a specific effect on structural covariance between the cerebellum and cortex: NMs showed negative correlations between left lobule VI and right pre-SMA and PMC, but this relationship was reduced in ET musicians. ETs instead showed a significant negative correlation between vermal IV and right pre-SMA and dPMC. Together, these results suggest that early musical training has differential impacts on the maturation of cortico-cerebellar networks important for optimizing sensorimotor performance. This conclusion is consistent with the hypothesis that connected brain regions interact during development to reciprocally influence brain and behavioral maturation.",NA,NA,NA
34668664,1,"There is limited empirical data quantifying the utility of genetic testing for families of children with autism spectrum disorder (ASD) or related neurodevelopmental disorders (NDD). We assessed the utility of clinical chromosomal microarray analysis (CMA), defined by diagnostic yield and parental empowerment, in population-based sample of parents of affected children; and explored child, family, and health services factors predictive of empowerment.",BACKGROUND,NA,NA
34668664,2,"Participants were families of children undergoing diagnostic assessments, between 2016 and 2019. Diagnostic yield of CMA in affected children was determined. Parental empowerment was measured through adapted version of the Genetics Counseling Outcome Scale-24. Parents completed questionnaires to capture child, family, and health service factors.",METHODS,NA,NA
34668664,3,"The diagnostic yield of CMA was 2.8% for pathogenic variants. Parental empowerment was significantly correlated with family functioning and aspects of perceived family-centeredness of care. The model accounted for 49.8% of the variation in parental empowerment, F (10,37) = 3.67, p = 0.002. After accounting for other predictors, parental perception of the provision of general information remained significantly associated with empowerment.",RESULTS,NA,NA
34668664,4,The informational needs of families play an important role in their empowerment during genetic testing. Meeting these needs and monitoring empowerment can aid genomic technologies integration in personalized healthcare for ASD/NDD.,CONCLUSION,NA,NA
34678222,1,"The regulation of the apoptotic pathway is one of the most studied mechanisms regarding cancer cell resistance. Many mutations have been linked to drug resistance. The DNA fragmentation factor 40 (DFF40) has been gaining interest regarding cancer cell response to chemotherapy and patient outcomes. Glioblastomas and uterine leiomyosarcomas have been shown to have a downregulation of DFF40 expression, conferring a poor patient prognosis. In concordance with these observations, in this study, we showed that DFF40 gene is also downregulated in breast, endocervical, ovarian, lung, pancreas and glioblastomas. DFF40 is the endonuclease responsible of DNA fragmentation during apoptosis. In this study, we sought to determine if a DFF40 deficiency in Jurkat T cells could impact the sensitivity to conventional chemotherapy drugs. CRISPR-cas9 generated DFF40 knockout (DFF40 KO) stable Jurkat cells and wild-type (DFF40 WT) cells were treated with different antimetabolites and topoisomerase II (TOP2) inhibitors, and cell viability was subsequently assessed. DFF40 deficient cells show chemoresistance to antimetabolites (e.g. methotrexate, 6-mercaptopurine and cytarabine) and surprisingly, they are more sensitive to TOP2 inhibitors (e.g. etoposide and teniposide). DFF40 deficient cells exposed to cytarabine present lower phosphatidylserine translocation levels to the outer cell membrane layer. Etoposide exposure in DFF40 deficient cells induces higher mortality levels and downregulation of Bcl-xL cells compared to DFF40 expressing T cells. The abolition of DFF40 expression in Jurkat cells significantly impairs histone H2AX phosphorylation following etoposide and cytarabine treatments. Our findings suggest that DFF40 is a novel key target in cancer cell resistance that potentially regulates genomic stability.",NA,NA,NA
34678773,1,"Dorothy Russell's contributions to neuropathology are pivotal in the evolution of modern neurosurgery. In an era preferential to men in medicine, she entered the second medical school class to include women at the London Hospital Medical College in 1919. In the laboratory of Hubert Turnbull, she met Hugh Cairns, who would become her professional neurosurgeon-neuropathologist partner. In 1929, arriving at McGill's Royal Victoria Hospital in Montreal, where Wilder Penfield and William Cone had just begun a neurosurgical service, Russell elucidated the origin and activity of microglia. Returning to London, Russell continued to work closely with Cairns for many years. Along with J. O. W. Bland, she became the first to culture gliomas and meningiomas. Her work on the effects of and fatality rates associated with head injuries among soldiers during World War II led to the initiation of helmet requirements for motorcyclists. Her textbook, Pathology of the Tumours of the Nervous System, written with Lucien Rubinstein, is considered a landmark text in neurosurgery, neuropathology, and neurooncology. Honored by Penfield and Cone as their first neurosurgery research fellow, Russell was considered a favorite of the Montreal Neurological Institute. Dorothy Russell's extraordinary career elucidating the mysteries of neurosurgical pathology has made an enduring mark on neurosurgery.",NA,NA,NA
34688179,1,"Wave-CAIPI Visualization of Short Transverse relaxation time component (ViSTa) is a recently developed, short-T1-sensitized MRI method for fast quantification of myelin water fraction (MWF) in the human brain. It represents a promising technique for the evaluation of subtle, early signals of demyelination in the cerebral white matter of multiple sclerosis (MS) patients. Currently however, few studies exist that robustly assess the utility of ViSTa MWF measures of myelin compared to more conventional MRI measures of myelin in the brain of MS patients. Moreover, there are no previous studies evaluating the sensitivity of ViSTa MWF for the non-invasive detection of subtle tissue damage in both normal-appearing white matter (NAWM) and white matter lesions of MS patients. As a result, a central purpose of this study was to systematically evaluate the relationship between myelin sensitivity of T1-based ViSTa MWF mapping and a more generally recognized metric, Magnetization Transfer Saturation (MTsat), in healthy control and MS brain white matter.",BACKGROUND,NA,NA
34688179,2,"ViSTa MWF and MTsat values were evaluated in automatically-classified normal appearing white matter (NAWM), white matter (WM) lesion tissue, cortical gray matter, and deep gray matter of 29 MS patients and 10 healthy controls using 3T MRI. MWF and MT sat were also assessed in a tract-specific manner using the Johns Hopkins University WM atlas. MRI-derived measures of cerebral myelin content were uniquely compared by employing non-normal distribution-specific measures of median, interquartile range and skewness. Separate analyses of variance were applied to test tissue-specific differences in MTsat and ViSTa MWF distribution metrics. Non-parametric tests were utilized when appropriate. All tests were corrected for multiple comparisons using the False Discovery Rate method at the level, α=0.05.",METHODS,NA,NA
34688179,3,"Differences in whole NAWM MS tissue damage were detected with a higher effect size when using ViSTa MWF (q = 0.0008; ƞ2 = 0.34) compared to MTsat (q = 0.02; ƞ2= 0.24). We also observed that, as a possible measure of WM pathology, ViSTa-derived NAWM MWF voxel distributions of MS subjects were consistently skewed towards lower MWF values, while MTsat voxel distributions showed reduced skewness values. We further identified tract-specific reductions in mean ViSTa MWF of MS patients compared to controls that were not observed with MTsat. However, MTsat (q = 1.4 × 10-21; ƞ2 = 0.88) displayed higher effect sizes when differentiating NAWM and MS lesion tissue. Using regression analysis at the group level, we identified a linear relationship between MTsat and ViSTa MWF in NAWM (R2 = 0.46; p = 7.8 × 10-4) lesions (R2 = 0.30; p = 0.004), and with all tissue types combined (R2 = 0.71; p = 8.4 × 10-45). The linear relationship was also observed in most of the WM tracts we investigated. ViSTa MWF in NAWM of MS patients correlated with both disease duration (p = 0.02; R2 = 0.27) and WM lesion volume (p = 0.002; R2 = 0.34).",RESULTS,NA,NA
34688179,4,"Because ViSTa MWF and MTsat metrics exhibit differential sensitivities to tissue damage in MS white matter, they can be collected in combination to provide an efficient, comprehensive measure of myelin water and macromolecular pool proton signals. These complementary measures may offer a more sensitive, non-invasive biopsy of early precursor signals in NAWM that occur prior to lesion formation. They may also aid in monitoring the efficacy of remyelination therapies.",CONCLUSION,NA,NA
34704176,1,"In motor learning, sequence specificity, i.e. the learning of specific sequential associations, has predominantly been studied using task-based fMRI paradigms. However, offline changes in resting state functional connectivity after sequence-specific motor learning are less well understood. Previous research has established that plastic changes following motor learning can be divided into stages including fast learning, slow learning and retention. A description of how resting state functional connectivity after sequence-specific motor sequence learning (MSL) develops across these stages is missing. This study aimed to identify plastic alterations in whole-brain functional connectivity after learning a complex motor sequence by contrasting an active group who learned a complex sequence with a control group who performed a control task matched for motor execution. Resting state fMRI and behavioural performance were collected in both groups over the course of 5 consecutive training days and at follow-up after 12 days to encompass fast learning, slow learning, overall learning and retention. Between-group interaction analyses showed sequence-specific decreases in functional connectivity during overall learning in the right supplementary motor area (SMA). We found that connectivity changes in a key region of the motor network, the superior parietal cortex (SPC) were not a result of sequence-specific learning but were instead linked to motor execution. Our study confirms the sequence-specific role of SMA that has previously been identified in online task-based learning studies, and extends it to resting state network changes after sequence-specific MSL.",NA,NA,NA
34707236,1,"Neuroanatomical abnormalities have been reported along a continuum from at-risk stages, including high schizotypy, to early and chronic psychosis. However, a comprehensive neuroanatomical mapping of schizotypy remains to be established. The authors conducted the first large-scale meta-analyses of cortical and subcortical morphometric patterns of schizotypy in healthy individuals, and compared these patterns with neuroanatomical abnormalities observed in major psychiatric disorders. The sample comprised 3004 unmedicated healthy individuals (12-68 years, 46.5% male) from 29 cohorts of the worldwide ENIGMA Schizotypy working group. Cortical and subcortical effect size maps with schizotypy scores were generated using standardized methods. Pattern similarities were assessed between the schizotypy-related cortical and subcortical maps and effect size maps from comparisons of schizophrenia (SZ), bipolar disorder (BD) and major depression (MDD) patients with controls. Thicker right medial orbitofrontal/ventromedial prefrontal cortex (mOFC/vmPFC) was associated with higher schizotypy scores (r = 0.067, pFDR = 0.02). The cortical thickness profile in schizotypy was positively correlated with cortical abnormalities in SZ (r = 0.285, pspin = 0.024), but not BD (r = 0.166, pspin = 0.205) or MDD (r = -0.274, pspin = 0.073). The schizotypy-related subcortical volume pattern was negatively correlated with subcortical abnormalities in SZ (rho = -0.690, pspin = 0.006), BD (rho = -0.672, pspin = 0.009), and MDD (rho = -0.692, pspin = 0.004). Comprehensive mapping of schizotypy-related brain morphometry in the general population revealed a significant relationship between higher schizotypy and thicker mOFC/vmPFC, in the absence of confounding effects due to antipsychotic medication or disease chronicity. The cortical pattern similarity between schizotypy and schizophrenia yields new insights into a dimensional neurobiological continuity across the extended psychosis phenotype.",NA,NA,NA
34714115,1,"Older adults living with HIV may be at increased risk of experiencing distress during the coronavirus disease 2019 (COVID-19) pandemic. We took advantage of a cohort study in older adults living with HIV in Canada (The Positive Brain Health Now [+BHN]) to study the psychological impact of the first wave of the COVID-19 pandemic. A longitudinal study was conducted in which participants in the +BHN study who had access to the internet and agreed to be contacted were queried on symptoms of psychological distress and its predictors each week between mid-April and the end of June 2020. Evolution of distress, measured with the Hospital Anxiety and Depression Scale (HADS), was modeled using Group Based Trajectory Analysis and logistic regression was used to identify factors predictive of psychological distress in the clinical range. The study was approved by the Research Ethics Board of the McGill University Health Center and all participants provided informed consent. The 77 +BHN participants who took part in this study were mostly men (92%) and on average 57.3 years of age. Over the study period, 32.5% experienced psychological distress in the clinical range at one or more weekly surveys. In the transition between the pre-COVID-19 and the COVID-19 periods, the HADS scores followed five distinct trajectories: (1) 39.5 % of the sample, with normal HADS scores in the several months preceding the pandemic, experienced an increase in HADS scores; (2) 30.6% of the sample had normal prepandemic HADS scores, remained stable; and (3) 29.9%, with prepandemic presence of distress, had a decrease in HADS scores. During the first wave of COVID-19, some attenuation in distress was seen over time. Feeling lonely and financial insecurity were associated with distress. Presence of psychological distress during the first wave of the COVID-19 pandemic was not universal among older adults with HIV, with as many as one third of the participants reporting an improvement in mental health. Distress was predicted by loneliness and financial insecurity.",NA,NA,NA
34715319,1,"Inter-individual variability in the functional organization of the brain presents a major obstacle to identifying generalizable neural coding principles. Functional alignment-a class of methods that matches subjects' neural signals based on their functional similarity-is a promising strategy for addressing this variability. To date, however, a range of functional alignment methods have been proposed and their relative performance is still unclear. In this work, we benchmark five functional alignment methods for inter-subject decoding on four publicly available datasets. Specifically, we consider three existing methods: piecewise Procrustes, searchlight Procrustes, and piecewise Optimal Transport. We also introduce and benchmark two new extensions of functional alignment methods: piecewise Shared Response Modelling (SRM), and intra-subject alignment. We find that functional alignment generally improves inter-subject decoding accuracy though the best performing method depends on the research context. Specifically, SRM and Optimal Transport perform well at both the region-of-interest level of analysis as well as at the whole-brain scale when aggregated through a piecewise scheme. We also benchmark the computational efficiency of each of the surveyed methods, providing insight into their usability and scalability. Taking inter-subject decoding accuracy as a quantification of inter-subject similarity, our results support the use of functional alignment to improve inter-subject comparisons in the face of variable structure-function organization. We provide open implementations of all methods used.",NA,NA,NA
34715425,1,To assess whether hippocampal spindles and barques are markers of epileptogenicity.,OBJECTIVE,NA,NA
34715425,2,Focal epilepsy patients that underwent stereo-electroencephalography implantation with at least one electrode in their hippocampus were selected (n = 75). The occurrence of spindles and barques in the hippocampus was evaluated in each patient. We created pairs of pathologic and pathology-free groups according to two sets of criteria: 1. Non-invasive diagnostic criteria (patients grouped according to focal epilepsy classification). 2. Intracranial neurophysiological criteria (patient's hippocampi grouped according to their seizure onset involvement).,METHODS,NA,NA
34715425,3,"Hippocampal spindles and barques appear equally often in both pathologic and pathology-free groups, both for non-invasive (Pspindles = 0.73; Pbarques = 0.46) and intracranial criteria (Pspindles = 0.08; Pbarques = 0.26). In Engel Class I patients, spindles occurred with similar incidence both within the non-invasive (P = 0.67) and the intracranial criteria group (P = 0.20). Barques were significantly more frequent in extra-temporal lobe epilepsy defined by either non-invasive (P = 0.01) or intracranial (P = 0.01) criteria.",RESULTS,NA,NA
34715425,4,Both spindles and barques are normal entities of the hippocampal intracranial electroencephalogram. The presence of barques may also signify lack of epileptogenic properties in the hippocampus.,CONCLUSIONS,NA,NA
34715425,5,Understanding that hippocampal spindles and barques do not reflect epileptogenicity is critical for correct interpretation of epilepsy surgery evaluations and appropriate surgical treatment selection.,SIGNIFICANCE,NA,NA
34716395,1,"Quantifying changes in DNA and RNA levels is essential in numerous molecular biology protocols. Quantitative real time PCR (qPCR) techniques have evolved to become commonplace, however, data analysis includes many time-consuming and cumbersome steps, which can lead to mistakes and misinterpretation of data. To address these bottlenecks, we have developed an open-source Python software to automate processing of result spreadsheets from qPCR machines, employing calculations usually performed manually. Auto-qPCR is a tool that saves time when computing qPCR data, helping to ensure reproducibility of qPCR experiment analyses. Our web-based app ( https://auto-q-pcr.com/ ) is easy to use and does not require programming knowledge or software installation. Using Auto-qPCR, we provide examples of data treatment, display and statistical analyses for four different data processing modes within one program: (1) DNA quantification to identify genomic deletion or duplication events; (2) assessment of gene expression levels using an absolute model, and relative quantification (3) with or (4) without a reference sample. Our open access Auto-qPCR software saves the time of manual data analysis and provides a more systematic workflow, minimizing the risk of errors. Our program constitutes a new tool that can be incorporated into bioinformatic and molecular biology pipelines in clinical and research labs.",NA,NA,NA
34724000,1,"The analysis of brain-imaging data requires complex processing pipelines to support findings on brain function or pathologies. Recent work has shown that variability in analytical decisions, small amounts of noise, or computational environments can lead to substantial differences in the results, endangering the trust in conclusions. We explored the instability of results by instrumenting a structural connectome estimation pipeline with Monte Carlo Arithmetic to introduce random noise throughout. We evaluated the reliability of the connectomes, the robustness of their features, and the eventual impact on analysis. The stability of results was found to range from perfectly stable (i.e. all digits of data significant) to highly unstable (i.e. 0 - 1 significant digits). This paper highlights the potential of leveraging induced variance in estimates of brain connectivity to reduce the bias in networks without compromising reliability, alongside increasing the robustness and potential upper-bound of their applications in the classification of individual differences. We demonstrate that stability evaluations are necessary for understanding error inherent to brain imaging experiments, and how numerical analysis can be applied to typical analytical workflows both in brain imaging and other domains of computational sciences, as the techniques used were data and context agnostic and globally relevant. Overall, while the extreme variability in results due to analytical instabilities could severely hamper our understanding of brain organization, it also affords us the opportunity to increase the robustness of findings.",NA,NA,NA
34728242,1,"A longstanding question in cognitive neuroscience and in the bilingualism literature is how early language experience influences brain development and cognitive outcomes, and whether these effects are global or specific to language-related processes. The current investigation examined the effect of the timing of language learning on the performance and neural correlates of phonological and non-verbal working memory, subcomponents of executive function. Three groups of bilinguals, who varied in terms of the timing of second language learning (i.e., simultaneous bilinguals learned their two languages from birth; early and late bilinguals who learned their second language before or after 5 years of age, respectively), performed phonological and non-verbal working memory tasks in the magnetic resonance imaging scanner. Results showed that there were no group differences in performance on either of the tasks, or in the neural correlates of performance of the non-verbal task. However, critically, we showed that despite similar behavioural performance, the groups differed in the patterns of neural recruitment during performance of the phonological working memory task. The pattern of group differences was non-linear, demonstrating similar neural recruitment for simultaneous and late bilinguals that differed from early bilinguals. Findings from the current study suggest a dynamic mapping between the brain and cognition, contributing to our current understanding of the effect of the timing of language learning on cognitive processes and demonstrating a specific effect on language-related executive function.",NA,NA,NA
34731636,1,"Projections from sensory neurons of olfactory systems coalesce into glomeruli in the brain. The Kirrel receptors are believed to homodimerize via their ectodomains and help separate sensory neuron axons into Kirrel2- or Kirrel3-expressing glomeruli. Here, we present the crystal structures of homodimeric Kirrel receptors and show that the closely related Kirrel2 and Kirrel3 have evolved specific sets of polar and hydrophobic interactions, respectively, disallowing heterodimerization while preserving homodimerization, likely resulting in proper segregation and coalescence of Kirrel-expressing axons into glomeruli. We show that the dimerization interface at the N-terminal immunoglobulin (IG) domains is necessary and sufficient to create homodimers and fail to find evidence for a secondary interaction site in Kirrel ectodomains. Furthermore, we show that abolishing dimerization of Kirrel3 in vivo leads to improper formation of glomeruli in the mouse accessory olfactory bulb as observed in Kirrel3-/- animals. Our results provide evidence for Kirrel3 homodimerization controlling axonal coalescence.",NA,NA,NA
34732323,1,"Preliminary studies have shown the feasibility of deep learning (DL)-based super-resolution (SR) technique for reconstructing thick-slice/gap diagnostic MR images into high-resolution isotropic data, which would be of great significance for brain research field if the vast amount of diagnostic MRI data could be successively put into brain morphometric study. However, less evidence has addressed the practicability of the strategy, because lack of a large-sample available real data for constructing DL model. In this work, we employed a large cohort (n = 2052) of peculiar data with both low through-plane resolution diagnostic and high-resolution isotropic brain MR images from identical subjects. By leveraging a series of SR approaches, including a proposed novel DL algorithm of Structure Constrained Super Resolution Network (SCSRN), the diagnostic images were transformed to high-resolution isotropic data to meet the criteria of brain research in voxel-based and surface-based morphometric analyses. We comprehensively assessed image quality and the practicability of the reconstructed data in a variety of morphometric analysis scenarios. We further compared the performance of SR approaches to the ground truth high-resolution isotropic data. The results showed (i) DL-based SR algorithms generally improve the quality of diagnostic images and render morphometric analysis more accurate, especially, with the most superior performance of the novel approach of SCSRN. (ii) Accuracies vary across brain structures and methods, and (iii) performance increases were higher for voxel than for surface based approaches. This study supports that DL-based image super-resolution potentially recycle huge amount of routine diagnostic brain MRI deposited in sleeping state, and turning them into useful data for neurometric research.",NA,NA,NA
34732324,1,"Most of our knowledge about the human spinal ascending (sensory) and descending (motor) pathways comes from non-invasive electrophysiological investigations. However, recent methodological advances in acquisition and analyses of functional magnetic resonance imaging (fMRI) data from the spinal cord, either alone or in combination with the brain, have allowed us to gain further insights into the organization of this structure. In the current review, we conducted a systematic search to produced somatotopic maps of the spinal fMRI activity observed through different somatosensory, motor and resting-state paradigms. By cross-referencing these human neuroimaging findings with knowledge acquired through neurophysiological recordings, our review demonstrates that spinal fMRI is a powerful tool for exploring, in vivo, the human spinal cord pathways. We report strong cross-validation between task-related and resting-state fMRI in accordance with well-known hemicord, postero-anterior and rostro-caudal organization of these pathways. We also highlight the specific advantages of using spinal fMRI in clinical settings to characterize better spinal-related impairments, predict disease progression, and guide the implementation of therapeutic interventions.",NA,NA,NA
34732356,1,"Total variation (TV) and non-local self-similarity (NSS) are powerful tools for successfully enhancing compressive sensing performance. However, standard TV approaches often over-smooth detailed edges in the image, due to the uniform regularization of gradient magnitude. In this paper, a novel compressed sensing method for the reconstruction of medical images is proposed, the image edges are well preserved with the proposed reweighted TV. The redundancy of the NSS patch also is leveraged through the sparse regression model. The proposed model was solved with an efficient strategy of the Alternating Direction Method of Multipliers (ADMM) algorithm. Experimental results on thesimulated phantom, brain Magnetic resonance imaging (MRI) show that the proposed method outperforms the state-of-the-art compressed sensing approaches.",NA,NA,NA
34735789,1,"In this issue of Neuron, Stern et al. (2021) demonstrate that cell-type-specific ablation of RhoA differentially affects axon regeneration outcomes in spinal cord injury models. Their findings highlight the importance of considering cell-type-specific strategies to promote axon regeneration.",NA,NA,NA
34741486,1,"Biallelic mutations in the GBA1 gene encoding glucocerebrosidase cause Gaucher's disease, whereas heterozygous carriers are at risk for Parkinson's disease (PD). Glucosylsphingosine is a clinically meaningful biomarker of Gaucher's disease but could not be assayed previously in heterozygous GBA1 carriers.",BACKGROUND,NA,NA
34741486,2,The aim of this study was to assess plasma glucosylsphingosine levels in GBA1 N370S carriers with and without PD.,OBJECTIVE,NA,NA
34741486,3,"Glucosylsphingosine, glucosylceramide, and four other lipids were quantified in plasma from N370S heterozygotes with (n = 20) or without (n = 20) PD, healthy controls (n = 20), idiopathic PD (n = 20), and four N370S homozygotes (positive controls; Gaucher's/PD) using quantitative ultra-performance liquid chromatography tandem mass spectrometry.",METHODS,NA,NA
34741486,4,"Plasma glucosylsphingosine was significantly higher in N370S heterozygotes compared with noncarriers, independent of disease status. As expected, Gaucher's/PD cases showed increases in both glucocerebrosidase substrates, glucosylsphingosine and glucosylceramide.",RESULTS,NA,NA
34741486,5,Plasma glucosylsphingosine accumulation in N370S heterozygotes shown in this study opens up its future assessment as a clinically meaningful biomarker of GBA1-PD. © 2021 International Parkinson and Movement Disorder Society.,CONCLUSIONS,NA,NA
34743360,1,"Although the presymptomatic stages of frontotemporal dementia (FTD) provide a unique chance to delay or even prevent neurodegeneration by early intervention, they remain poorly defined. Leveraging a large multicenter cohort of genetic FTD mutation carriers, we provide a biomarker-based stratification and biomarker cascade of the likely most treatment-relevant stage within the presymptomatic phase: the conversion stage.",OBJECTIVE,NA,NA
